image_index,image,unique_id,concept,recognizability,recognizability_homonyms,recognizability_close,nameability_naming-consistency,nameability,memorability_cr,relative_image_path,concept_index
23756,top_hat/top_hat_11s.jpg,top_hat,top hat,0.466666667,0.466666667,0.466666667,0.789473684,0.789473684,0.717948718,images/top_hat/top_hat_11s.jpg,1682
23757,top_hat/top_hat_12s.jpg,top_hat,top hat,0.3125,0.3125,0.3125,0.9,0.9,0.829268293,images/top_hat/top_hat_12s.jpg,1682
23758,top_hat/top_hat_13s.jpg,top_hat,top hat,0.352941176,0.352941176,0.352941176,0.789473684,0.789473684,0.846153846,images/top_hat/top_hat_13s.jpg,1682
23759,torch/torch_01b.jpg,torch,torch,0.375,0.375,0.375,0.944444444,0.944444444,0.868421053,images/torch/torch_01b.jpg,1683
23760,torch/torch_02s.jpg,torch,torch,0.333333333,0.333333333,0.333333333,0.944444444,0.944444444,0.761904762,images/torch/torch_02s.jpg,1683
23761,torch/torch_03s.jpg,torch,torch,0.357142857,0.357142857,0.357142857,0.888888889,0.888888889,0.725,images/torch/torch_03s.jpg,1683
23762,torch/torch_04s.jpg,torch,torch,0.111111111,0.111111111,0.111111111,0.647058824,0.647058824,0.833333333,images/torch/torch_04s.jpg,1683
23763,torch/torch_05s.jpg,torch,torch,0.25,0.25,0.25,0.789473684,0.789473684,0.682926829,images/torch/torch_05s.jpg,1683
23764,torch/torch_06s.jpg,torch,torch,0.2,0.2,0.2,0.941176471,0.941176471,0.804878049,images/torch/torch_06s.jpg,1683
23765,torch/torch_07s.jpg,torch,torch,0.5,0.5,0.5,0.894736842,0.894736842,0.842105263,images/torch/torch_07s.jpg,1683
23766,torch/torch_08s.jpg,torch,torch,0.5,0.5,0.5,1.0,1.0,0.820512821,images/torch/torch_08s.jpg,1683
23767,torch/torch_09s.jpg,torch,torch,0.466666667,0.466666667,0.466666667,0.666666667,0.666666667,0.871794872,images/torch/torch_09s.jpg,1683
23768,torch/torch_10s.jpg,torch,torch,0.4375,0.4375,0.4375,1.0,1.0,0.8,images/torch/torch_10s.jpg,1683
23769,torch/torch_11s.jpg,torch,torch,0.3125,0.3125,0.3125,0.894736842,0.894736842,0.80952381,images/torch/torch_11s.jpg,1683
23770,torch/torch_12s.jpg,torch,torch,0.285714286,0.285714286,0.285714286,0.823529412,0.823529412,0.682926829,images/torch/torch_12s.jpg,1683
23771,torch/torch_13s.jpg,torch,torch,0.466666667,0.466666667,0.466666667,0.888888889,0.888888889,0.644444444,images/torch/torch_13s.jpg,1683
23772,torpedo/torpedo_01s.jpg,torpedo,torpedo,0.181818182,0.181818182,0.181818182,0.5,0.125,0.853658537,images/torpedo/torpedo_01s.jpg,1684
23773,torpedo/torpedo_02s.jpg,torpedo,torpedo,0.214285714,0.214285714,0.214285714,0.555555556,0.388888889,0.8,images/torpedo/torpedo_02s.jpg,1684
23774,torpedo/torpedo_03s.jpg,torpedo,torpedo,0.307692308,0.307692308,0.307692308,0.473684211,0.473684211,0.756097561,images/torpedo/torpedo_03s.jpg,1684
23775,torpedo/torpedo_04s.jpg,torpedo,torpedo,0.285714286,0.285714286,0.285714286,0.611111111,0.277777778,0.707317073,images/torpedo/torpedo_04s.jpg,1684
23776,torpedo/torpedo_05s.jpg,torpedo,torpedo,0.388888889,0.388888889,0.388888889,0.315789474,0.052631579,0.840909091,images/torpedo/torpedo_05s.jpg,1684
23777,torpedo/torpedo_06s.jpg,torpedo,torpedo,0.066666667,0.066666667,0.066666667,0.666666667,0.111111111,0.853658537,images/torpedo/torpedo_06s.jpg,1684
23778,torpedo/torpedo_07s.jpg,torpedo,torpedo,0.066666667,0.066666667,0.066666667,0.631578947,0.210526316,0.7,images/torpedo/torpedo_07s.jpg,1684
23779,torpedo/torpedo_08s.jpg,torpedo,torpedo,0.058823529,0.058823529,0.058823529,0.421052632,0.421052632,0.871794872,images/torpedo/torpedo_08s.jpg,1684
23780,torpedo/torpedo_09s.jpg,torpedo,torpedo,0.0,0.0,0.0,0.588235294,0.117647059,0.75,images/torpedo/torpedo_09s.jpg,1684
23781,torpedo/torpedo_10s.jpg,torpedo,torpedo,0.272727273,0.272727273,0.272727273,0.4,0.4,0.7,images/torpedo/torpedo_10s.jpg,1684
23782,torpedo/torpedo_11s.jpg,torpedo,torpedo,0.153846154,0.153846154,0.153846154,0.555555556,0.277777778,0.813953488,images/torpedo/torpedo_11s.jpg,1684
23783,torpedo/torpedo_12s.jpg,torpedo,torpedo,0.235294118,0.235294118,0.235294118,0.368421053,0.368421053,0.684210526,images/torpedo/torpedo_12s.jpg,1684
23784,torpedo/torpedo_13s.jpg,torpedo,torpedo,0.235294118,0.235294118,0.235294118,0.411764706,0.294117647,0.642857143,images/torpedo/torpedo_13s.jpg,1684
23785,torso/torso_01s.jpg,torso,torso,0.076923077,0.076923077,0.076923077,0.315789474,0.315789474,0.951800232,images/torso/torso_01s.jpg,1685
23786,torso/torso_02s.jpg,torso,torso,0.0,0.0,0.0,0.421052632,0.421052632,0.815789474,images/torso/torso_02s.jpg,1685
23787,torso/torso_03s.jpg,torso,torso,0.153846154,0.153846154,0.153846154,0.5,0.166666667,0.829268293,images/torso/torso_03s.jpg,1685
23788,torso/torso_04s.jpg,torso,torso,0.071428571,0.071428571,0.071428571,0.4375,0.3125,0.928571429,images/torso/torso_04s.jpg,1685
23789,torso/torso_05s.jpg,torso,torso,0.058823529,0.058823529,0.058823529,0.333333333,0.222222222,1.0,images/torso/torso_05s.jpg,1685
23790,torso/torso_06s.jpg,torso,torso,0.0,0.0,0.0,0.375,0.25,0.948717949,images/torso/torso_06s.jpg,1685
23791,torso/torso_07s.jpg,torso,torso,0.0,0.0,0.0,0.368421053,0.368421053,0.95,images/torso/torso_07s.jpg,1685
23792,torso/torso_08s.jpg,torso,torso,0.083333333,0.083333333,0.083333333,0.705882353,0.176470588,0.783783784,images/torso/torso_08s.jpg,1685
23793,torso/torso_09s.jpg,torso,torso,0.0,0.0,0.0,0.526315789,0.526315789,0.868421053,images/torso/torso_09s.jpg,1685
23794,torso/torso_10s.jpg,torso,torso,0.0,0.0,0.0,0.333333333,0.333333333,0.926829268,images/torso/torso_10s.jpg,1685
23795,torso/torso_11s.jpg,torso,torso,0.153846154,0.153846154,0.153846154,0.588235294,0.176470588,0.833333333,images/torso/torso_11s.jpg,1685
23796,torso/torso_12s.jpg,torso,torso,0.125,0.125,0.125,0.5,0.222222222,0.930232558,images/torso/torso_12s.jpg,1685
23797,tortellini/tortellini_01b.jpg,tortellini,tortellini,0.333333333,0.333333333,0.333333333,0.45,0.45,0.833333333,images/tortellini/tortellini_01b.jpg,1686
23798,tortellini/tortellini_02s.jpg,tortellini,tortellini,0.230769231,0.230769231,0.230769231,0.5,0.5,0.813953488,images/tortellini/tortellini_02s.jpg,1686
23799,tortellini/tortellini_03s.jpg,tortellini,tortellini,0.058823529,0.058823529,0.058823529,0.421052632,0.421052632,0.829268293,images/tortellini/tortellini_03s.jpg,1686
23800,tortellini/tortellini_04s.jpg,tortellini,tortellini,0.235294118,0.235294118,0.235294118,0.444444444,0.444444444,0.837837838,images/tortellini/tortellini_04s.jpg,1686
23801,tortellini/tortellini_05s.jpg,tortellini,tortellini,0.25,0.25,0.25,0.421052632,0.368421053,0.871794872,images/tortellini/tortellini_05s.jpg,1686
23802,tortellini/tortellini_06s.jpg,tortellini,tortellini,0.357142857,0.357142857,0.357142857,0.333333333,0.111111111,0.789473684,images/tortellini/tortellini_06s.jpg,1686
23803,tortellini/tortellini_07s.jpg,tortellini,tortellini,0.133333333,0.133333333,0.133333333,0.3125,0.3125,0.658536585,images/tortellini/tortellini_07s.jpg,1686
23804,tortellini/tortellini_08s.jpg,tortellini,tortellini,0.1875,0.1875,0.1875,0.368421053,0.368421053,0.714285714,images/tortellini/tortellini_08s.jpg,1686
23805,tortellini/tortellini_09s.jpg,tortellini,tortellini,0.375,0.375,0.375,0.444444444,0.444444444,0.923076923,images/tortellini/tortellini_09s.jpg,1686
23806,tortellini/tortellini_10s.jpg,tortellini,tortellini,0.444444444,0.444444444,0.444444444,0.388888889,0.277777778,0.837837838,images/tortellini/tortellini_10s.jpg,1686
23807,tortellini/tortellini_11s.jpg,tortellini,tortellini,0.333333333,0.333333333,0.333333333,0.444444444,0.444444444,0.9,images/tortellini/tortellini_11s.jpg,1686
23808,tortellini/tortellini_12s.jpg,tortellini,tortellini,0.25,0.25,0.25,0.611111111,0.222222222,0.631578947,images/tortellini/tortellini_12s.jpg,1686
23809,tortellini/tortellini_13s.jpg,tortellini,tortellini,0.071428571,0.071428571,0.071428571,0.5,0.5,0.815789474,images/tortellini/tortellini_13s.jpg,1686
23810,tortellini/tortellini_14s.jpg,tortellini,tortellini,0.111111111,0.111111111,0.111111111,0.333333333,0.333333333,0.804878049,images/tortellini/tortellini_14s.jpg,1686
23811,tortellini/tortellini_15s.jpg,tortellini,tortellini,0.333333333,0.333333333,0.333333333,0.444444444,0.444444444,0.825,images/tortellini/tortellini_15s.jpg,1686
23812,tortellini/tortellini_16s.jpg,tortellini,tortellini,0.2,0.2,0.2,0.578947368,0.578947368,0.9,images/tortellini/tortellini_16s.jpg,1686
23813,tortilla/tortilla_01b.jpg,tortilla,tortilla,0.333333333,0.333333333,0.333333333,0.941176471,0.941176471,0.829268293,images/tortilla/tortilla_01b.jpg,1687
23814,tortilla/tortilla_02s.jpg,tortilla,tortilla,0.636363636,0.636363636,0.636363636,0.833333333,0.833333333,0.80952381,images/tortilla/tortilla_02s.jpg,1687
23815,tortilla/tortilla_03s.jpg,tortilla,tortilla,0.642857143,0.642857143,0.642857143,0.846153846,0.846153846,0.857142857,images/tortilla/tortilla_03s.jpg,1687
23816,tortilla/tortilla_04s.jpg,tortilla,tortilla,0.428571429,0.428571429,0.428571429,0.777777778,0.777777778,0.756097561,images/tortilla/tortilla_04s.jpg,1687
23817,tortilla/tortilla_05s.jpg,tortilla,tortilla,0.315789474,0.315789474,0.315789474,0.833333333,0.833333333,0.926829268,images/tortilla/tortilla_05s.jpg,1687
23818,tortilla/tortilla_06s.jpg,tortilla,tortilla,0.333333333,0.333333333,0.333333333,0.833333333,0.833333333,0.842105263,images/tortilla/tortilla_06s.jpg,1687
23819,tortilla/tortilla_07s.jpg,tortilla,tortilla,0.222222222,0.222222222,0.222222222,0.764705882,0.764705882,0.857142857,images/tortilla/tortilla_07s.jpg,1687
23820,tortilla/tortilla_08s.jpg,tortilla,tortilla,0.266666667,0.266666667,0.266666667,0.6,0.6,0.857142857,images/tortilla/tortilla_08s.jpg,1687
23821,tortilla/tortilla_09s.jpg,tortilla,tortilla,0.470588235,0.470588235,0.470588235,0.882352941,0.882352941,0.928571429,images/tortilla/tortilla_09s.jpg,1687
23822,tortilla/tortilla_10s.jpg,tortilla,tortilla,0.307692308,0.307692308,0.307692308,0.833333333,0.833333333,0.928571429,images/tortilla/tortilla_10s.jpg,1687
23823,tortilla/tortilla_11s.jpg,tortilla,tortilla,0.25,0.25,0.25,0.882352941,0.882352941,0.707317073,images/tortilla/tortilla_11s.jpg,1687
23824,tortilla/tortilla_12s.jpg,tortilla,tortilla,0.294117647,0.294117647,0.294117647,0.777777778,0.777777778,0.904761905,images/tortilla/tortilla_12s.jpg,1687
23825,tortilla/tortilla_13s.jpg,tortilla,tortilla,0.357142857,0.357142857,0.357142857,0.9375,0.9375,0.825,images/tortilla/tortilla_13s.jpg,1687
23826,tostada/tostada_01b.jpg,tostada,tostada,0.5,0.5,0.5,0.333333333,0.166666667,0.794871795,images/tostada/tostada_01b.jpg,1688
23827,tostada/tostada_02s.jpg,tostada,tostada,0.125,0.125,0.125,0.473684211,0.157894737,0.775,images/tostada/tostada_02s.jpg,1688
23828,tostada/tostada_03s.jpg,tostada,tostada,0.142857143,0.142857143,0.142857143,0.411764706,0.411764706,0.926829268,images/tostada/tostada_03s.jpg,1688
23829,tostada/tostada_04s.jpg,tostada,tostada,0.076923077,0.076923077,0.076923077,0.25,0.1875,0.710526316,images/tostada/tostada_04s.jpg,1688
23830,tostada/tostada_05s.jpg,tostada,tostada,0.166666667,0.166666667,0.166666667,0.5,0.277777778,0.704545455,images/tostada/tostada_05s.jpg,1688
23831,tostada/tostada_06s.jpg,tostada,tostada,0.2,0.2,0.2,0.555555556,0.055555556,0.682926829,images/tostada/tostada_06s.jpg,1688
23832,tostada/tostada_07s.jpg,tostada,tostada,0.111111111,0.111111111,0.111111111,0.333333333,0.277777778,0.769230769,images/tostada/tostada_07s.jpg,1688
23833,tostada/tostada_08s.jpg,tostada,tostada,0.066666667,0.066666667,0.066666667,0.611111111,0.611111111,0.80952381,images/tostada/tostada_08s.jpg,1688
23834,tostada/tostada_09s.jpg,tostada,tostada,0.25,0.25,0.25,0.5,0.5,0.75,images/tostada/tostada_09s.jpg,1688
23835,tostada/tostada_10s.jpg,tostada,tostada,0.176470588,0.176470588,0.176470588,0.2,0.05,0.833333333,images/tostada/tostada_10s.jpg,1688
23836,tostada/tostada_11s.jpg,tostada,tostada,0.066666667,0.066666667,0.066666667,0.647058824,0.235294118,0.8,images/tostada/tostada_11s.jpg,1688
23837,tostada/tostada_12s.jpg,tostada,tostada,0.266666667,0.266666667,0.266666667,0.421052632,0.421052632,0.829268293,images/tostada/tostada_12s.jpg,1688
23838,tostada/tostada_13s.jpg,tostada,tostada,0.315789474,0.315789474,0.315789474,0.65,0.1,0.795454545,images/tostada/tostada_13s.jpg,1688
23839,totem_pole/totem_pole_01b.jpg,totem_pole,totem pole,0.5,0.5,0.5,0.684210526,0.684210526,0.674418605,images/totem_pole/totem_pole_01b.jpg,1689
23840,totem_pole/totem_pole_02s.jpg,totem_pole,totem pole,0.526315789,0.526315789,0.526315789,0.789473684,0.789473684,0.780487805,images/totem_pole/totem_pole_02s.jpg,1689
23841,totem_pole/totem_pole_03s.jpg,totem_pole,totem pole,0.692307692,0.692307692,0.692307692,0.578947368,0.578947368,0.772727273,images/totem_pole/totem_pole_03s.jpg,1689
23842,totem_pole/totem_pole_04s.jpg,totem_pole,totem pole,0.583333333,0.583333333,0.583333333,0.777777778,0.777777778,0.837209302,images/totem_pole/totem_pole_04s.jpg,1689
23843,totem_pole/totem_pole_05s.jpg,totem_pole,totem pole,0.785714286,0.785714286,0.785714286,0.684210526,0.684210526,0.80952381,images/totem_pole/totem_pole_05s.jpg,1689
23844,totem_pole/totem_pole_06s.jpg,totem_pole,totem pole,0.4,0.4,0.4,0.722222222,0.722222222,0.738095238,images/totem_pole/totem_pole_06s.jpg,1689
23845,totem_pole/totem_pole_07s.jpg,totem_pole,totem pole,0.722222222,0.722222222,0.722222222,0.777777778,0.777777778,0.775,images/totem_pole/totem_pole_07s.jpg,1689
23846,totem_pole/totem_pole_08s.jpg,totem_pole,totem pole,0.611111111,0.611111111,0.611111111,0.933333333,0.933333333,0.761904762,images/totem_pole/totem_pole_08s.jpg,1689
23847,totem_pole/totem_pole_09s.jpg,totem_pole,totem pole,0.615384615,0.615384615,0.615384615,0.888888889,0.888888889,0.833333333,images/totem_pole/totem_pole_09s.jpg,1689
23848,totem_pole/totem_pole_10s.jpg,totem_pole,totem pole,0.769230769,0.769230769,0.769230769,0.666666667,0.666666667,0.7,images/totem_pole/totem_pole_10s.jpg,1689
23849,totem_pole/totem_pole_11s.jpg,totem_pole,totem pole,0.363636364,0.363636364,0.363636364,0.705882353,0.764705882,0.794871795,images/totem_pole/totem_pole_11s.jpg,1689
23850,totem_pole/totem_pole_12s.jpg,totem_pole,totem pole,0.916666667,0.916666667,0.916666667,0.933333333,0.933333333,0.575,images/totem_pole/totem_pole_12s.jpg,1689
23851,totem_pole/totem_pole_13s.jpg,totem_pole,totem pole,0.923076923,0.923076923,0.923076923,0.941176471,0.941176471,0.756097561,images/totem_pole/totem_pole_13s.jpg,1689
23852,totem_pole/totem_pole_14s.jpg,totem_pole,totem pole,0.529411765,0.529411765,0.529411765,0.5,0.55,0.820512821,images/totem_pole/totem_pole_14s.jpg,1689
23853,toucan/toucan_01b.jpg,toucan,toucan,0.428571429,0.428571429,0.428571429,0.833333333,0.833333333,0.872435897,images/toucan/toucan_01b.jpg,1690
23854,toucan/toucan_02s.jpg,toucan,toucan,0.416666667,0.416666667,0.416666667,0.625,0.625,0.722222222,images/toucan/toucan_02s.jpg,1690
23855,toucan/toucan_03s.jpg,toucan,toucan,0.666666667,0.666666667,0.666666667,0.7,0.7,0.761904762,images/toucan/toucan_03s.jpg,1690
23856,toucan/toucan_04s.jpg,toucan,toucan,0.416666667,0.416666667,0.416666667,0.684210526,0.684210526,0.769230769,images/toucan/toucan_04s.jpg,1690
23857,toucan/toucan_05s.jpg,toucan,toucan,0.363636364,0.363636364,0.363636364,0.684210526,0.684210526,0.704545455,images/toucan/toucan_05s.jpg,1690
23858,toucan/toucan_06s.jpg,toucan,toucan,0.363636364,0.363636364,0.363636364,0.666666667,0.666666667,0.904761905,images/toucan/toucan_06s.jpg,1690
23859,toucan/toucan_07s.jpg,toucan,toucan,0.307692308,0.307692308,0.307692308,0.6875,0.6875,0.9,images/toucan/toucan_07s.jpg,1690
23860,toucan/toucan_08s.jpg,toucan,toucan,0.1875,0.1875,0.1875,0.888888889,0.888888889,0.868421053,images/toucan/toucan_08s.jpg,1690
23861,toucan/toucan_09s.jpg,toucan,toucan,0.461538462,0.461538462,0.461538462,0.722222222,0.722222222,0.780487805,images/toucan/toucan_09s.jpg,1690
23862,toucan/toucan_10s.jpg,toucan,toucan,0.529411765,0.529411765,0.529411765,0.888888889,0.888888889,0.853658537,images/toucan/toucan_10s.jpg,1690
23863,toucan/toucan_11s.jpg,toucan,toucan,0.444444444,0.444444444,0.444444444,0.6,0.6,0.902439024,images/toucan/toucan_11s.jpg,1690
23864,toucan/toucan_12s.jpg,toucan,toucan,0.428571429,0.428571429,0.428571429,0.647058824,0.647058824,0.820512821,images/toucan/toucan_12s.jpg,1690
23865,toucan/toucan_13s.jpg,toucan,toucan,0.352941176,0.352941176,0.352941176,0.65,0.65,0.87804878,images/toucan/toucan_13s.jpg,1690
23866,toucan/toucan_14s.jpg,toucan,toucan,0.416666667,0.416666667,0.416666667,0.842105263,0.842105263,0.833333333,images/toucan/toucan_14s.jpg,1690
23867,toucan/toucan_15s.jpg,toucan,toucan,0.588235294,0.588235294,0.588235294,0.823529412,0.823529412,0.80952381,images/toucan/toucan_15s.jpg,1690
23868,toucan/toucan_16s.jpg,toucan,toucan,0.4,0.4,0.4,0.842105263,0.842105263,0.904761905,images/toucan/toucan_16s.jpg,1690
23869,touchpad/touchpad_01b.jpg,touchpad,touchpad,0.266666667,0.266666667,0.266666667,0.421052632,0.105263158,0.7,images/touchpad/touchpad_01b.jpg,1691
23870,touchpad/touchpad_02s.jpg,touchpad,touchpad,0.444444444,0.444444444,0.444444444,0.210526316,0.263157895,0.846153846,images/touchpad/touchpad_02s.jpg,1691
23871,touchpad/touchpad_03s.jpg,touchpad,touchpad,0.071428571,0.071428571,0.071428571,0.263157895,0.157894737,0.925,images/touchpad/touchpad_03s.jpg,1691
23872,touchpad/touchpad_04s.jpg,touchpad,touchpad,0.333333333,0.333333333,0.333333333,0.277777778,0.277777778,0.88372093,images/touchpad/touchpad_04s.jpg,1691
23873,touchpad/touchpad_05s.jpg,touchpad,touchpad,0.266666667,0.266666667,0.266666667,0.294117647,0.117647059,0.666666667,images/touchpad/touchpad_05s.jpg,1691
23874,touchpad/touchpad_06s.jpg,touchpad,touchpad,0.357142857,0.357142857,0.357142857,0.111111111,0.222222222,0.9,images/touchpad/touchpad_06s.jpg,1691
23875,touchpad/touchpad_07s.jpg,touchpad,touchpad,0.071428571,0.071428571,0.071428571,0.294117647,0.294117647,0.857142857,images/touchpad/touchpad_07s.jpg,1691
23876,touchpad/touchpad_08s.jpg,touchpad,touchpad,0.277777778,0.277777778,0.277777778,0.388888889,0.111111111,0.7,images/touchpad/touchpad_08s.jpg,1691
23877,touchpad/touchpad_09s.jpg,touchpad,touchpad,0.333333333,0.333333333,0.333333333,0.25,0.15,0.80952381,images/touchpad/touchpad_09s.jpg,1691
23878,touchpad/touchpad_10s.jpg,touchpad,touchpad,0.266666667,0.266666667,0.266666667,0.176470588,0.176470588,0.738095238,images/touchpad/touchpad_10s.jpg,1691
23879,touchpad/touchpad_11s.jpg,touchpad,touchpad,0.307692308,0.307692308,0.307692308,0.222222222,0.0,0.794871795,images/touchpad/touchpad_11s.jpg,1691
23880,touchpad/touchpad_12s.jpg,touchpad,touchpad,0.133333333,0.133333333,0.133333333,0.176470588,0.176470588,0.925609756,images/touchpad/touchpad_12s.jpg,1691
23881,towel/towel_01b.jpg,towel,towel,0.722222222,0.722222222,0.888888889,0.944444444,0.944444444,0.833333333,images/towel/towel_01b.jpg,1692
23882,towel/towel_02s.jpg,towel,towel,0.866666667,0.866666667,0.933333333,0.947368421,0.947368421,0.87804878,images/towel/towel_02s.jpg,1692
23883,towel/towel_03s.jpg,towel,towel,0.888888889,0.888888889,0.944444444,1.0,1.0,0.756097561,images/towel/towel_03s.jpg,1692
23884,towel/towel_04s.jpg,towel,towel,0.846153846,0.846153846,1.0,1.0,1.0,0.7,images/towel/towel_04s.jpg,1692
23885,towel/towel_05s.jpg,towel,towel,0.875,0.875,0.9375,1.0,1.0,0.794871795,images/towel/towel_05s.jpg,1692
23886,towel/towel_06s.jpg,towel,towel,0.95,0.95,0.95,1.0,1.0,0.761904762,images/towel/towel_06s.jpg,1692
23887,towel/towel_07s.jpg,towel,towel,0.866666667,0.866666667,0.933333333,1.0,1.0,0.692307692,images/towel/towel_07s.jpg,1692
23888,towel/towel_08s.jpg,towel,towel,0.875,0.875,0.9375,1.0,1.0,0.785714286,images/towel/towel_08s.jpg,1692
23889,towel/towel_09s.jpg,towel,towel,0.733333333,0.733333333,0.8,0.823529412,0.823529412,0.9,images/towel/towel_09s.jpg,1692
23890,towel/towel_10s.jpg,towel,towel,0.909090909,0.909090909,1.0,1.0,1.0,0.857142857,images/towel/towel_10s.jpg,1692
23891,towel/towel_11n.jpg,towel,towel,1.0,1.0,1.0,0.894736842,0.894736842,0.785714286,images/towel/towel_11n.jpg,1692
23892,towel/towel_12s.jpg,towel,towel,0.833333333,0.833333333,0.833333333,0.947368421,0.947368421,0.87804878,images/towel/towel_12s.jpg,1692
23893,towel/towel_13s.jpg,towel,towel,0.882352941,0.882352941,1.0,1.0,1.0,0.846153846,images/towel/towel_13s.jpg,1692
23894,towel/towel_14n.jpg,towel,towel,0.866666667,0.866666667,1.0,0.666666667,0.666666667,0.731707317,images/towel/towel_14n.jpg,1692
23895,towel/towel_15n.jpg,towel,towel,0.866666667,0.866666667,0.933333333,1.0,1.0,0.875,images/towel/towel_15n.jpg,1692
23896,towel/towel_16n.jpg,towel,towel,0.6875,0.6875,0.75,0.894736842,0.894736842,0.9,images/towel/towel_16n.jpg,1692
23897,towel_rack/towel_rack_01b.jpg,towel_rack,towel rack,0.733333333,0.733333333,0.733333333,0.764705882,0.764705882,0.840909091,images/towel_rack/towel_rack_01b.jpg,1693
23898,towel_rack/towel_rack_02s.jpg,towel_rack,towel rack,0.352941176,0.352941176,0.352941176,0.611111111,0.611111111,0.87804878,images/towel_rack/towel_rack_02s.jpg,1693
23899,towel_rack/towel_rack_03s.jpg,towel_rack,towel rack,0.714285714,0.714285714,0.714285714,0.823529412,0.823529412,0.743589744,images/towel_rack/towel_rack_03s.jpg,1693
23900,towel_rack/towel_rack_04s.jpg,towel_rack,towel rack,0.272727273,0.272727273,0.272727273,0.555555556,0.555555556,0.810810811,images/towel_rack/towel_rack_04s.jpg,1693
23901,towel_rack/towel_rack_05s.jpg,towel_rack,towel rack,0.545454545,0.545454545,0.545454545,0.578947368,0.578947368,0.75,images/towel_rack/towel_rack_05s.jpg,1693
23902,towel_rack/towel_rack_06s.jpg,towel_rack,towel rack,0.333333333,0.333333333,0.333333333,0.5625,0.5625,0.763157895,images/towel_rack/towel_rack_06s.jpg,1693
23903,towel_rack/towel_rack_07s.jpg,towel_rack,towel rack,0.5625,0.5625,0.5625,0.764705882,0.764705882,0.820512821,images/towel_rack/towel_rack_07s.jpg,1693
23904,towel_rack/towel_rack_08s.jpg,towel_rack,towel rack,0.875,0.875,0.875,0.631578947,0.631578947,0.75,images/towel_rack/towel_rack_08s.jpg,1693
23905,towel_rack/towel_rack_09s.jpg,towel_rack,towel rack,0.538461538,0.538461538,0.538461538,0.411764706,0.352941176,0.733333333,images/towel_rack/towel_rack_09s.jpg,1693
23906,towel_rack/towel_rack_10s.jpg,towel_rack,towel rack,0.714285714,0.714285714,0.714285714,0.777777778,0.777777778,0.813953488,images/towel_rack/towel_rack_10s.jpg,1693
23907,towel_rack/towel_rack_11s.jpg,towel_rack,towel rack,0.214285714,0.214285714,0.214285714,0.526315789,0.526315789,0.75,images/towel_rack/towel_rack_11s.jpg,1693
23908,towel_rack/towel_rack_12s.jpg,towel_rack,towel rack,0.625,0.625,0.625,0.833333333,0.833333333,0.846153846,images/towel_rack/towel_rack_12s.jpg,1693
23909,towel_rack/towel_rack_13s.jpg,towel_rack,towel rack,0.588235294,0.588235294,0.588235294,0.684210526,0.684210526,0.80952381,images/towel_rack/towel_rack_13s.jpg,1693
23910,toy/toy_01s.jpg,toy,toy,0.6,0.6,0.6,0.7,0.7,0.707317073,images/toy/toy_01s.jpg,1694
23911,toy/toy_02s.jpg,toy,toy,0.166666667,0.166666667,0.166666667,0.35,0.35,0.717948718,images/toy/toy_02s.jpg,1694
23912,toy/toy_03s.jpg,toy,toy,0.4,0.4,0.4,0.6875,0.6875,0.720930233,images/toy/toy_03s.jpg,1694
23913,toy/toy_04s.jpg,toy,toy,0.846153846,0.846153846,0.846153846,0.947368421,0.947368421,0.725,images/toy/toy_04s.jpg,1694
23914,toy/toy_05s.jpg,toy,toy,0.416666667,0.416666667,0.416666667,0.277777778,0.166666667,0.714285714,images/toy/toy_05s.jpg,1694
23915,toy/toy_06s.jpg,toy,toy,0.777777778,0.777777778,0.777777778,0.894736842,0.894736842,0.794871795,images/toy/toy_06s.jpg,1694
23916,toy/toy_07s.jpg,toy,toy,0.818181818,0.818181818,0.818181818,0.941176471,0.941176471,0.8,images/toy/toy_07s.jpg,1694
23917,toy/toy_08s.jpg,toy,toy,0.166666667,0.166666667,0.166666667,0.684210526,0.684210526,0.756097561,images/toy/toy_08s.jpg,1694
23918,toy/toy_09s.jpg,toy,toy,0.846153846,0.846153846,0.846153846,0.857142857,0.857142857,0.736842105,images/toy/toy_09s.jpg,1694
23919,toy/toy_10s.jpg,toy,toy,0.769230769,0.769230769,0.769230769,0.888888889,0.888888889,0.83997155,images/toy/toy_10s.jpg,1694
23920,toy/toy_11s.jpg,toy,toy,0.8,0.8,0.8,0.684210526,0.684210526,0.857142857,images/toy/toy_11s.jpg,1694
23921,toy/toy_12s.jpg,toy,toy,0.916666667,0.916666667,0.916666667,0.857142857,0.857142857,0.634146341,images/toy/toy_12s.jpg,1694
23922,tractor/tractor_01b.jpg,tractor,tractor,0.789473684,0.789473684,0.789473684,0.894736842,0.894736842,0.704545455,images/tractor/tractor_01b.jpg,1695
23923,tractor/tractor_02n.jpg,tractor,tractor,0.928571429,0.928571429,0.928571429,0.947368421,0.947368421,0.595238095,images/tractor/tractor_02n.jpg,1695
23924,tractor/tractor_03s.jpg,tractor,tractor,0.466666667,0.466666667,0.466666667,0.375,0.375,0.641025641,images/tractor/tractor_03s.jpg,1695
23925,tractor/tractor_04s.jpg,tractor,tractor,0.833333333,0.833333333,0.833333333,0.9,0.9,0.722972973,images/tractor/tractor_04s.jpg,1695
23926,tractor/tractor_05n.jpg,tractor,tractor,1.0,1.0,1.0,1.0,1.0,0.682926829,images/tractor/tractor_05n.jpg,1695
